fact,k_s,pzt,pzm,fnlt,fnlm
6.466639994327857835e-04,3.245020184651276618e-01,2.085013687197336016e-09,2.085055937211864436e-09,-3.151422172476235628e-02,1.561104945577281716e-02
6.482923970620330665e-04,3.253191635636920598e-01,2.084895014879740274e-09,2.084936340150411493e-09,-3.146249521710181574e-02,1.566263654909393413e-02
6.499248952424810247e-04,3.261383663570448510e-01,2.084776111941965877e-09,2.084817058843273503e-09,-3.152766518323431300e-02,1.571445523345849082e-02
6.515615042999357322e-04,3.269596320267716405e-01,2.084655694796750214e-09,2.084698062668279194e-09,-3.153773231519603482e-02,1.576651859475170642e-02
6.532022345862072013e-04,3.277829657675070951e-01,2.084506667612935138e-09,2.084545485249302157e-09,-3.145096316779666390e-02,1.581883679443673446e-02
6.548470964791719418e-04,3.286083727869663629e-01,2.084381455868074934e-09,2.084421295550230828e-09,-3.140517901229429587e-02,1.587141565718672154e-02
6.564961003828397468e-04,3.294358583059784351e-01,2.084257693423527928e-09,2.084297432810973813e-09,-3.132498419538906620e-02,1.592425542247431769e-02
6.581492567274198303e-04,3.302654275585195087e-01,2.084134159486582064e-09,2.084173876143369001e-09,-3.120879554423523078e-02,1.597735135167715342e-02
6.598065759693844687e-04,3.310970857917447385e-01,2.084008389863707298e-09,2.084050614632755801e-09,-3.115407340638523537e-02,1.603069457007766374e-02
6.614680685915386073e-04,3.319308382660232648e-01,2.083888086872992482e-09,2.083927622370814206e-09,-3.125608808932595767e-02,1.608427420491654811e-02
6.631337451030840449e-04,3.327666902549704653e-01,2.083762937072429674e-09,2.083804882199026163e-09,-3.109472046082862803e-02,1.613808033126152772e-02
6.648036160396861120e-04,3.336046470454813173e-01,2.083601446351204335e-09,2.083643866066380778e-09,-3.110597107219216506e-02,1.619210786665612259e-02
6.664776919635414338e-04,3.344447139377645373e-01,2.083471103769723422e-09,2.083515937565050729e-09,-3.099324800248116213e-02,1.624634727541962587e-02
6.681559834634417895e-04,3.352868962453743884e-01,2.083348371209238199e-09,2.083388305016359540e-09,-3.104065252216939644e-02,1.630080927522935264e-02
6.698385011548450190e-04,3.361311992952465966e-01,2.083219944754435131e-09,2.083260946782815417e-09,-3.093230325830105196e-02,1.635550004432495541e-02
6.715252556799396417e-04,3.369776284277303802e-01,2.083091811984778612e-09,2.083133843336963808e-09,-3.078642640180307907e-02,1.641043220100728978e-02
6.732162577077129440e-04,3.378261889966229781e-01,2.082966700529158684e-09,2.083006967627529962e-09,-3.083369098809755904e-02,1.646562015950677263e-02
6.749115179340183087e-04,3.386768863692032894e-01,2.082803959083536971e-09,2.082842856722290348e-09,-3.086026891902995950e-02,1.652107723988826410e-02
6.766110470816434110e-04,3.395297259262660128e-01,2.082672922733561835e-09,2.082710748006313539e-09,-3.074624212138431234e-02,1.657681324785699115e-02
6.783148559003755957e-04,3.403847130621545647e-01,2.082540620928858065e-09,2.082578919909538500e-09,-3.059459653849190552e-02,1.663283282213360442e-02
6.800229551670738688e-04,3.412418531847972170e-01,2.082406748173437810e-09,2.082447347858364422e-09,-3.055880370390917297e-02,1.668913446470362758e-02
6.817353556857343828e-04,3.421011517157398485e-01,2.082277142905317682e-09,2.082316013957357484e-09,-3.060391822111129673e-02,1.674571148605501561e-02
6.834520682875590671e-04,3.429626140901804177e-01,2.082143411418823303e-09,2.082184892749124434e-09,-3.056609941178776643e-02,1.680255343973888899e-02
6.851731038310255586e-04,3.438262457570042674e-01,2.081977087286314001e-09,2.082017569104834182e-09,-3.056551808704376094e-02,1.685964879759305202e-02
6.868984732019524711e-04,3.446920521788164882e-01,2.081839791010178622e-09,2.081881163920192607e-09,-3.042900122089050793e-02,1.691698834267292215e-02
6.886281873135725786e-04,3.455600388319789995e-01,2.081701961658897072e-09,2.081745014150734488e-09,-3.041832844974324407e-02,1.697456592478726115e-02
6.903622571065992771e-04,3.464302112066436345e-01,2.081572145513228988e-09,2.081609104531527351e-09,-3.038083262298431689e-02,1.703238271675497698e-02
6.921006935492962989e-04,3.473025748067873897e-01,2.081432374845690129e-09,2.081473414604564925e-09,-3.032926872868384194e-02,1.709044539821719111e-02
6.938435076375477515e-04,3.481771351502472300e-01,2.081289356985415530e-09,2.081337921106599338e-09,-3.016845043576087473e-02,1.714876590313533372e-02
6.955907103949250138e-04,3.490538977687540068e-01,2.081122837745666252e-09,2.081167263135327150e-09,-3.004131400574040073e-02,1.720735899316055278e-02
6.973423128727605693e-04,3.499328682079693165e-01,2.080981239303779166e-09,2.081026431433971584e-09,-3.013878929697857978e-02,1.726623939348263109e-02
6.990983261502150105e-04,3.508140520275190855e-01,2.080845824972445185e-09,2.080885836775373192e-09,-2.990805971439036010e-02,1.732541896429698816e-02
7.008587613343480538e-04,3.516974548010294299e-01,2.080702381906002301e-09,2.080745463120030058e-09,-2.988689028682267601e-02,1.738490408507925578e-02
7.026236295601895549e-04,3.525830821161619610e-01,2.080563020211739119e-09,2.080605285053452722e-09,-2.985493176575175836e-02,1.744469488411107966e-02
7.043929419908064038e-04,3.534709395746477023e-01,2.080422062534480376e-09,2.080465292456264708e-09,-2.978640928504736746e-02,1.750478521377101665e-02
7.061667098173785278e-04,3.543610327923249481e-01,2.080249267319883512e-09,2.080291174679606088e-09,-2.971145255293762902e-02,1.756516471466097740e-02
7.079449442592657864e-04,3.552533673991729590e-01,2.080108659931422584e-09,2.080145790495127732e-09,-2.967186862243843121e-02,1.762582126088453605e-02
7.097276565640801794e-04,3.561479490393482661e-01,2.079961489387566373e-09,2.080000625419595685e-09,-2.969869891938584083e-02,1.768674463611919628e-02
7.115148580077578378e-04,3.570447833712205865e-01,2.079817523723123885e-09,2.079855656363648673e-09,-2.965261599864916012e-02,1.774792817674866741e-02
7.133065598946267865e-04,3.579438760674070741e-01,2.079670777375145684e-09,2.079710869589809401e-09,-2.962565805787159556e-02,1.780937267773551741e-02
7.151027735574838140e-04,3.588452328148106774e-01,2.079526171723247020e-09,2.079566245218016487e-09,-2.947538309838376377e-02,1.787108517718851916e-02
7.169035103576621272e-04,3.597488593146542235e-01,2.079381474832968209e-09,2.079421755639614412e-09,-2.938234337089049714e-02,1.793307844546184263e-02
7.187087816851047513e-04,3.606547612825172777e-01,2.079197603829019548e-09,2.079238467257692738e-09,-2.938177598266328294e-02,1.799536799567270917e-02
7.205185989584371713e-04,3.615629444483724475e-01,2.079047167080455460e-09,2.079088594609161865e-09,-2.943748046914089478e-02,1.805796919134476305e-02
7.223329736250361796e-04,3.624734145566200216e-01,2.078896046946553251e-09,2.078938897483214395e-09,-2.923343453806978923e-02,1.812089385567200450e-02
7.241519171611071788e-04,3.633861773661267724e-01,2.078749248916109521e-09,2.078789364618089035e-09,-2.919531774600562027e-02,1.818414786469760638e-02
7.259754410717536794e-04,3.643012386502607614e-01,2.078593536873086892e-09,2.078639972272730267e-09,-2.929706188825856664e-02,1.824772987909297275e-02
7.278035568910507002e-04,3.652186041969283647e-01,2.078449024849587228e-09,2.078490696489356291e-09,-2.919748353334917015e-02,1.831163235264082756e-02
7.296362761821184942e-04,3.661382798086110224e-01,2.078263448969444710e-09,2.078303650117569325e-09,-2.897368513347841831e-02,1.837584361888984497e-02
7.314736105371930216e-04,3.670602713024006536e-01,2.078105670594794888e-09,2.078148928510064801e-09,-2.901706982244476804e-02,1.844035117562002266e-02
7.333155715777031451e-04,3.679845845100385149e-01,2.077955465233855633e-09,2.077994362586082331e-09,-2.895089015860068810e-02,1.850515478724898064e-02
7.351621709543417534e-04,3.689112252779508938e-01,2.077799376841432885e-09,2.077839944881739224e-09,-2.895439643703529367e-02,1.857022157496509077e-02
7.370134203471398124e-04,3.698401994672860238e-01,2.077646927820775646e-09,2.077685645880308382e-09,-2.873034797691803588e-02,1.863558365080212123e-02
7.388693314655410665e-04,3.707715129539519427e-01,2.077486432083104289e-09,2.077531445015828190e-09,-2.864181188494811098e-02,1.870124125268848511e-02
7.407299160484733793e-04,3.717051716286520202e-01,2.077300327399859357e-09,2.077340503019777445e-09,-2.861153339031687060e-02,1.876720971827242068e-02
7.425951858644269047e-04,3.726411813969240927e-01,2.077142538773367529e-09,2.077180797588764279e-09,-2.849291094822169537e-02,1.883350558290168217e-02
7.444651527115264027e-04,3.735795481791772121e-01,2.076986023966409550e-09,2.077021229765893647e-09,-2.852303101203120320e-02,1.890014352903552144e-02
7.463398284176055077e-04,3.745202779107283386e-01,2.076817732740758621e-09,2.076861781153831207e-09,-2.845485404312096331e-02,1.896713269767726431e-02
7.482192248402832731e-04,3.754633765418413094e-01,2.076663203311494673e-09,2.076702431985349631e-09,-2.837740259781862395e-02,1.903447499190124431e-02
7.501033538670357284e-04,3.764088500377621993e-01,2.076501813000025690e-09,2.076543158658599211e-09,-2.844715117535592114e-02,1.910216489250441893e-02
7.519922274152753515e-04,3.773567043787596775e-01,2.076307326918828045e-09,2.076348179126391321e-09,-2.831998608294698100e-02,1.917019135259275323e-02
7.538858574324240353e-04,3.783069455601612563e-01,2.076139445932608646e-09,2.076183344061510729e-09,-2.820792708160347120e-02,1.923854134253099105e-02
7.557842558959889821e-04,3.792595795923917046e-01,2.075975988087970592e-09,2.076018622149920257e-09,-2.819812590294341198e-02,1.930720412802518562e-02
7.576874348136392479e-04,3.802146125010111843e-01,2.075814704580212726e-09,2.075853997083174275e-09,-2.803491147778381168e-02,1.937617122731712799e-02
7.595954062232788181e-04,3.811720503267519988e-01,2.075646347915370065e-09,2.075689449122317245e-09,-2.811792213473848778e-02,1.944544646307894489e-02
7.615081821931271632e-04,3.821318991255591713e-01,2.075484882095534879e-09,2.075524950635542934e-09,-2.800739522261727621e-02,1.951503837265516558e-02
7.634257748217926397e-04,3.830941649686269712e-01,2.075284671973530325e-09,2.075325787262702364e-09,-2.793466196198263543e-02,1.958496202610868903e-02
7.653481962383496852e-04,3.840588539424379944e-01,2.075110143981908178e-09,2.075155674091852017e-09,-2.787666139097104770e-02,1.965523492968732772e-02
7.672754586024164471e-04,3.850259721488019093e-01,2.074947779714045514e-09,2.074985651164485785e-09,-2.767023106761880638e-02,1.972587266170327397e-02
7.692075741042282916e-04,3.859955257048923172e-01,2.074773951475356321e-09,2.074815699459894436e-09,-2.772963127868657146e-02,1.979688549099381870e-02
7.711445549647199865e-04,3.869675207432881625e-01,2.074605285694132872e-09,2.074645803363587656e-09,-2.768244307071419247e-02,1.986827571968538889e-02
7.730864134355996432e-04,3.879419634120106486e-01,2.074434907659555731e-09,2.074475935547699282e-09,-2.742721855485160884e-02,1.994003788078939354e-02
7.750331617994268884e-04,3.889188598745626502e-01,2.074233630895716270e-09,2.074272437554932925e-09,-2.757541880723836381e-02,2.001216033639731731e-02
7.769848123696908174e-04,3.898982163099676823e-01,2.074057679697403038e-09,2.074096890923345843e-09,-2.747725004513968880e-02,2.008462946807213975e-02
7.789413774908885996e-04,3.908800389128094244e-01,2.073880024030722461e-09,2.073921407439736298e-09,-2.734722124591834613e-02,2.015743667452050275e-02
7.809028695386000711e-04,3.918643338932691345e-01,2.073705556755518814e-09,2.073745975872152105e-09,-2.732863842372152546e-02,2.023056728660098044e-02
7.828693009195713268e-04,3.928511074771675049e-01,2.073531655331858249e-09,2.073570569082905849e-09,-2.716225148415159218e-02,2.030403312179533334e-02
7.848406840717895303e-04,3.938403659060023543e-01,2.073352897464450480e-09,2.073395174951244742e-09,-2.713616674279152943e-02,2.037784190714569954e-02
7.868170314645627113e-04,3.948321154369886510e-01,2.073177142661053832e-09,2.073219762116127531e-09,-2.697075290019810417e-02,2.045201023413030852e-02
7.887983555985992375e-04,3.958263623430982592e-01,2.072961167001967710e-09,2.073006046683954150e-09,-2.706183266849144370e-02,2.052655634820886935e-02
7.907846690060837090e-04,3.968231129130981860e-01,2.072781026900760408e-09,2.072824944203221881e-09,-2.688196244836768556e-02,2.060149537673442582e-02
7.927759842507610920e-04,3.978223734515926591e-01,2.072605236043624323e-09,2.072643863548418940e-09,-2.685188622361283847e-02,2.067683585444337821e-02
7.947723139280129384e-04,3.988241502790614845e-01,2.072423502897309742e-09,2.072462792596210905e-09,-2.684407029109048617e-02,2.075257759247220099e-02
7.967736706649380506e-04,3.998284497319004038e-01,2.072240294997925475e-09,2.072281706035702762e-09,-2.666976445035888071e-02,2.082871232496541491e-02
7.987800671204326039e-04,4.008352781624614503e-01,2.072061439987091621e-09,2.072100577756076142e-09,-2.680576164287219731e-02,2.090522678196965814e-02
8.007915159852677751e-04,4.018446419390918622e-01,2.071842819219245212e-09,2.071882172708057838e-09,-2.652134066292107309e-02,2.098210721649357638e-02
8.028080299821742025e-04,4.028565474461763829e-01,2.071654021788533328e-09,2.071695289740590886e-09,-2.655446518403394712e-02,2.105934891470728071e-02
8.048296218659195056e-04,4.038710010841761178e-01,2.071466873700654271e-09,2.071508407735068397e-09,-2.648510014678574429e-02,2.113693395443851097e-02
8.068563044233898179e-04,4.048880092696697797e-01,2.071282292668923447e-09,2.071321500524616040e-09,-2.641169085293824589e-02,2.121488575700049631e-02
8.088880904736704507e-04,4.059075784353936567e-01,2.071098822320633008e-09,2.071134556613025962e-09,-2.633317352699640276e-02,2.129321370240763733e-02
8.109249928681280762e-04,4.069297150302833010e-01,2.070910174324343460e-09,2.070947543662448837e-09,-2.614818963269078742e-02,2.137193651439683525e-02
8.129670244904883564e-04,4.079544255195122759e-01,2.070684600985197697e-09,2.070724283656346860e-09,-2.608611072205719444e-02,2.145107186929815293e-02
8.150141982569230042e-04,4.089817163845358428e-01,2.070490306538620011e-09,2.070531454061940223e-09,-2.600784096674908785e-02,2.153063178437283898e-02
8.170665271161273039e-04,4.100115941231298744e-01,2.070292752943315353e-09,2.070338589978078300e-09,-2.597253123088097762e-02,2.161061943813034555e-02
8.191240240494035950e-04,4.110440652494328773e-01,2.070108319099974514e-09,2.070145682546835876e-09,-2.597095933929720671e-02,2.169102879731131181e-02
8.211867020707439967e-04,4.120791362939872915e-01,2.069907846760271110e-09,2.069952706099010180e-09,-2.585988853444690788e-02,2.177184736666357839e-02
8.232545742269089042e-04,4.131168138037789594e-01,2.069717228977707778e-09,2.069759636863985153e-09,-2.575150379063178424e-02,2.185306050931384511e-02
8.253276535975154595e-04,4.141571043422816456e-01,2.069490646531158395e-09,2.069531351441189754e-09,-2.555765379551371008e-02,2.193466286496218581e-02
8.274059532951160475e-04,4.152000144894962830e-01,2.069290348445505225e-09,2.069332389744576579e-09,-2.557242382321971499e-02,2.201663113820671869e-02
8.294894864652826473e-04,4.162455508419933281e-01,2.069094084746647644e-09,2.069133378176570120e-09,-2.560885243030413747e-02,2.209899066402768938e-02
8.315782662866905324e-04,4.172937200129548385e-01,2.068897499375015612e-09,2.068934291382101439e-09,-2.548065767689491196e-02,2.218174905040933356e-02
8.336723059711982848e-04,4.183445286322143852e-01,2.068699295063811156e-09,2.068735110210512467e-09,-2.530284098188805356e-02,2.226492559498462198e-02
8.357716187639365911e-04,4.193979833463020723e-01,2.068500411056725722e-09,2.068535807105798147e-09,-2.518113237007768915e-02,2.234853908203600012e-02
8.378762179433883652e-04,4.204540908184841719e-01,2.068264199521005914e-09,2.068302320588700696e-09,-2.510147524881124054e-02,2.243260257144390896e-02
8.399861168214740751e-04,4.215128577288064782e-01,2.068058812329472400e-09,2.068097062572866772e-09,-2.512560146184445245e-02,2.251711979764549690e-02
8.421013287436360933e-04,4.225742907741362742e-01,2.067851397536891138e-09,2.067891717750243466e-09,-2.503210462868625877e-02,2.260208486437819894e-02
8.442218670889203381e-04,4.236383966682034097e-01,2.067643581710340187e-09,2.067686270198051907e-09,-2.506168723417769376e-02,2.268748479406884969e-02
